id	name	birthYear
nm1471973	Ida Bregninge	NULL
nm1472014	Serge Brussolo	1951
nm1472038	Ninja Burgess	NULL
nm1472060	Alain Byar	NULL
nm1472075	Vanderlei Caixe	NULL
nm1472144	Gustavo Cataldi	NULL
nm1472184	Pierre Chandlau	NULL
nm1472231	Beatrix Christian	NULL
nm1472235	Chui Mui Tan	1978
nm1472247	Ernesto Cisneros	NULL
nm1472288	Andy Conlan	NULL
nm1472334	Miguel Coyula	1977
nm1472338	Tara Creme	NULL
nm1472346	Denize Crispim	NULL
nm1472352	Sarah Croot	NULL
nm1472386	Jota DÃƒâ€šngelo	NULL
nm1472524	Dipteros	NULL
nm1472530	RÃƒÂ©ka Divinyi	NULL
nm1472642	Brittany Eldridge	1981
nm1472651	BegoÃƒÂ±a Elorza	NULL
nm1472684	Daniel EtxebarrÃƒÂ­a	NULL
nm1472688	Maximiliano Ezzaoui	NULL
nm1472698	Hossein FarahBakhsh	NULL
nm1472712	Josue Febles	NULL
nm1472735	Alexis Ferris	NULL
nm1472789	Dora Francese	NULL
nm1472801	Bun B	NULL
nm1472830	Melissa Gaboury	NULL
nm1472845	Tara Devon Gallagher	NULL
nm1472883	MylÃƒÂ¨ne Genest	NULL
nm1472884	Peter Genovese	1975
nm1472891	Jon Gerard	NULL
nm1472905	Adi Gianuario	NULL
nm1472990	Johanna GranstrÃƒÂ¶m	NULL
nm1472993	Camillo Grassi	NULL
nm1473003	Brian Greer	1980
nm1473010	Robby Grewal	NULL
nm1473015	Jon Griggs	NULL
nm1473025	Rodger Grossman	NULL
nm1473056	Robert Gulya	1973
nm1473078	Sergio Gandara	NULL
nm1473098	Curt Hahn	NULL
nm1473166	Amin Hayayee	1970
nm1473182	Sadreddin Hejazi	NULL
nm1473195	Justin Hennard	1977
nm1473219	Csaba KerÃƒÂ©k	NULL
nm1473220	Heiko Hesse	NULL
nm1473232	Daniel Hildreth	NULL
nm1473283	Abigail Honor	NULL
nm1473286	J.R. Hooper	NULL
nm1473335	Ishmael Idoro	NULL
nm1473404	Jill Jarsulic	NULL
nm1473406	Jayaseel	NULL
nm1473410	Rich Jegen	NULL
nm1473428	CÃƒÂ©dric Jimenez	NULL
nm1473502	Katsumi Kaneda	NULL
nm1473521	Mohammad Hadi Karimi	NULL
nm1473570	Pedram Keshtkar	NULL
nm1473658	Sameer Kohli	NULL
nm1473689	Roy Koriakin	NULL
nm1473790	Jean-Christophe Lafaille	1965
nm1473792	Samantha LaFountain	NULL
nm1473793	Brigitte Lafleur	NULL
nm1473895	Marco Leopardi	NULL
nm1473994	Ian Lynn	NULL
nm1474067	Manya	NULL
nm1474097	RaÃƒÂºl MartÃƒÂ­nez Clemen	NULL
nm1474187	Rachida Mekki	NULL
nm1474262	Sally Ming Zeo Ni	NULL
nm1474268	Juan Pablo Miranda	NULL
nm1474279	Takuya Miyawaki	NULL
nm1474292	Miroslav Momcilovic	1969
nm1474405	Sara Nasiell	NULL
nm1474410	AdriÃƒÂ¡n Navarro	1969
nm1474540	Jaime Oppenheimer	NULL
nm1474610	Rajani Nath Panth	NULL
nm1474620	Pablo Paranhos	NULL
nm1474656	Diana Paz	NULL
nm1474685	John N. Perez	NULL
nm1474753	Guy Ray Pocowatchit	NULL
nm1474754	Rodrick Pocowatchit	1966
nm1474764	Alberto Pompa	NULL
nm1474787	Pattukottai Prabhakar	1958
nm1474803	El-P	NULL
nm1474851	K. Rajagopal	NULL
nm1474944	Marc Roach	NULL
nm1474955	Camille Rocailleux	NULL
nm1474957	Joana Rochadel	NULL
nm1474966	Hans-Joachim Roedelius	1934
nm1474975	Wash Rogers	NULL
nm1474994	JÃƒÂ¸rgen Storm Rosenberg	NULL
nm1475013	Nick Rowntree	1969
nm1475015	Mylinda Royer	NULL
nm1475021	Justin Rubenstein	NULL
nm1475059	Filip Jan Rymsza	1977
nm1475144	Gabrielle Savage Dockterman	NULL
nm1475164	Paul Schattel	NULL
nm1475172	Spencer Schilly	1977
nm1475179	Jo Schmeiser	NULL
nm1475257	Viral Shah	NULL
nm1475260	Balaji Sakthivel	NULL
nm1475261	Menna Shalabi	1982
nm1475266	Aryadan Shaukat	NULL
nm1475279	Asuka Shibuya	1988
nm1475301	Pape Sidy Niang	NULL
nm1475305	Corky Siegel	NULL
nm1475318	Samuel Sim	NULL
nm1475381	Peter Soldinger	NULL
nm1475396	SÃƒÂ©bastien Souchois	NULL
nm1475416	J.P. Srinivasan	NULL
nm1475486	Samm Styles	NULL
nm1475542	Astrid SÃƒÂ¦tren	NULL
nm1475568	Brigitte Talevski	NULL
nm1475578	Lina Tan	NULL
nm1475581	Mihai Tanase	NULL
nm1475590	Gary Tarn	NULL
nm1475602	Alice Teghil	1989
nm1475650	HÃƒÂ©di Tillette de Clermont-Tonerre	NULL
nm1475754	Aya Ueto	1985
nm1475786	Vanni Vallino	NULL
nm1475889	Torsten Wacker	1962
nm1475898	AndrÃƒÂ©s Waissbluth	NULL
nm1475971	Mat Whitecross	NULL
nm1475993	Anette Winblad	NULL
nm1476101	Alla Zagaikevych	1966
nm1476196	Bracha van Doesburgh	1981
nm1476227	Mohammed Abdulai	NULL
nm1476242	Takao Amano	NULL
nm1476314	Ray Breen	NULL
nm1476325	Francis Bugri	NULL
nm1476334	Carlos Calero	NULL
nm1476343	Francisco Cardet	NULL
nm1476369	Moussa CissÃƒÂ©	NULL
nm1476401	Milko Davis Main Director	NULL
nm1476430	Shawn Duggan	NULL
nm1476446	Bernardo Elorza	NULL
nm1476467	Bertrand Fierret	NULL
nm1476618	Ahmad Kamal	NULL
nm1476674	Ãƒâ€°ric Lemire	NULL
nm1476706	Aleksandr Malokanov	NULL
nm1476763	Victor Montero	1973
nm1476872	Sebastian Romano	1982
nm1476883	Cliff Russell	NULL
nm1477106	Sanna Carlstedt	NULL
nm1477173	Jennifer Erekson	NULL
nm1477250	Sarah Hinkle	NULL
nm1477286	Saba Kamali	NULL
nm1477536	Elaine Tyson	NULL
nm1477631	Shawn Cunningham	NULL
nm1477647	Fernando Souza	NULL
nm1477648	P. Sukumar	NULL
nm1477649	Dot Allison	NULL
nm1477651	Peter Aumeier	NULL
nm1477662	Jeffrey Gold	1968
nm1477677	Keith Power	NULL
nm1477693	Simone Bader	NULL
nm1477694	Aleksandr Basov	1965
nm1477708	Jean-Pierre Lledo	NULL
nm1477722	Alberto Arce	NULL
nm1477726	Nick Guest	NULL
nm1477738	Phil Staines	NULL
nm1477854	Rasmus Bjerg	1976
nm1477865	Jolan Boockvor	1979
nm1477925	Kieran Campion	NULL
nm1478117	Rich Duva	NULL
nm1478265	Scott Greco	NULL
nm1478537	Emanuel Loarca	NULL
nm1478916	Stanislav Sevcik	1971
nm1478939	Daniel W. Sielski	1975
nm1479226	Angelo Bell	NULL
nm1479446	Marion Koch	NULL
nm1479475	Ben Lester	1978
nm1479780	Atif Ghani	NULL
nm1479799	Gilles Le Mao	NULL
nm1479837	Marc Weinstock	NULL
nm1480044	John Ackley	NULL
nm1480057	Paolo Croci	NULL
nm1480150	Moli Hall	1993
nm1480197	Daniel Morris	NULL
nm1480202	Pilar Serrano	NULL
nm1480430	Erin Kelly	1981
nm1480447	Eduardo Barraza	1979
nm1480472	Aleksandar Radivojevic	NULL
nm1480526	Reinaldo Pinto Almeida	NULL
nm1480553	Kathleen Archebald	NULL
nm1480555	Arjan Bajwa	1979
nm1480558	Volkan Arslan	NULL
nm1480573	Haruka Ayase	1985
nm1480597	Elvir BaliÃƒÂ§	NULL
nm1480671	Yogesh Bharadwaj	NULL
nm1480707	Eric Bomba-Ire	NULL
nm1480781	Nacho Cabello	NULL
nm1480791	Ãƒâ€“zhan CanaydÃƒÂ½n	NULL
nm1480792	Christian Canciani dEste	NULL
nm1480802	Philippe Carcout	NULL
nm1480810	Ryan Carrassi	1971
nm1480862	Sumeet Chopra	NULL
nm1480864	J.P. Chowksey	NULL
nm1480867	Giacomo Cimini	1977
nm1480868	Marte Ciro	NULL
nm1480871	Kamell Clauson	NULL
nm1480880	Adela CofrÃƒÂ©	NULL
nm1480916	Bora Dagtekin	1978
nm1480926	Neeraj Datta	NULL
nm1480951	Berndt Deprez	NULL
nm1481028	Diamela Eltit	1949
nm1481037	Arif Erdem	1972
nm1481039	Cevdet Erek	NULL
nm1481041	MÃƒÂ¼fit Erkasap	NULL
nm1481053	Nikolaj Falkenberg-Klok	NULL
nm1481065	Sheldon Ferguson	NULL
nm1481101	Adolfo Franco	1980
nm1481112	Alexis Fridman	1982
nm1481114	Luki Frieden	NULL
nm1481222	Steven Greenstreet	1979
nm1481268	BÃƒÂ©la Hamvas	1897
nm1481289	Charlie Harvey	1979
nm1481291	Cihan HaspolatlÃƒÂ½	NULL
nm1481400	Jeremiah Jacobs	NULL
nm1481443	Tareq Kabir	1981
nm1481449	Shinji Kajio	NULL
nm1481454	Yuriy Kamenetskiy	NULL
nm1481484	Ãƒâ€“mer Ali Kazma	NULL
nm1481534	Lester Knight	NULL
nm1481572	Elinor Kowarsky	NULL
nm1481591	Balaji K. Kumar	NULL
nm1481729	Wah-Shum Lung	NULL
nm1481818	John McCusker	NULL
nm1481838	Weibing Meng	NULL
nm1481860	Miroslav Mitic	NULL
nm1481913	Haruko Nagatsu	NULL
nm1481968	Khari OConnor	NULL
nm1482000	KÃƒÂ´tarÃƒÂ´ Oshio	NULL
nm1482013	Massimo Pacilio	NULL
nm1482020	Clint J. Palmer	NULL
nm1482021	Kerim Pamuk	NULL
nm1482025	Jina Panebianco	NULL
nm1482032	Silvio Paredes	NULL
nm1482080	Giovannie Espiritu	1979
nm1482110	Jaime Prater	NULL
nm1482128	Guillermo Pujato	NULL
nm1482155	Karthik Raja	NULL
nm1482157	Mohit Rajhans	NULL
nm1482202	Nuno Madeira Rodrigues	NULL
nm1482237	MylÃƒÂ¨ne St-Sauveur	1990
nm1482266	Melina Scaglia	NULL
nm1482285	Colton Sears	NULL
nm1482291	Marc Selz	NULL
nm1482303	Mariya Shalayeva	1981
nm1482311	Ezhen Shchedrin	NULL
nm1482322	Shuichi Shigeno	1958
nm1482339	Vijaypat Singhania	NULL
nm1482384	Loren Squires	NULL
nm1482490	Oliver Thiede	NULL
nm1482534	Sabrina Tubio-Cid	NULL
nm1482625	Dave R. Watkins	NULL
nm1482650	Ryan R. Williams	1982
nm1482657	Oliver Winding	1972
nm1482706	Tolga YÃƒÂ¼ceil	NULL
nm1482825	Kyle Jones	NULL
nm1482837	Ming Li	NULL
nm1482883	Timothy Scott	1969
nm1482975	Nour	1977
nm1482999	MarÃƒÂ­a Valverde	1987
nm1483021	Mark Gillespie	NULL
nm1483033	Chris Hall	NULL
nm1483042	Matheus Rocha	1979
nm1483105	Jon Carlo Alvarez	NULL
nm1483158	Tom Chadwick	NULL
nm1483177	Frank de Boer	1970
nm1483228	Tim Gouran	NULL
nm1483283	Jonathan Kemp	NULL
nm1483326	Sam Marshall	NULL
nm1483377	Ashmit Patel	1978
nm1483436	Joshua Snyder	NULL
nm1483454	Karl Sundstrom	NULL
nm1483456	Nick Tagas	NULL
nm1483470	Michelle Valle	1982
nm1483523	Carla Banza	NULL
nm1483543	Teres Byrne	NULL
nm1483597	Rebecca Haydon	NULL
nm1483613	Ãƒâ€°lodie Imbeau	NULL
nm1483641	Mei Li	NULL
nm1483657	Mimi Michaels	1983
nm1483708	Susanna Satta	NULL
nm1483782	Michael Adante	1979
nm1483796	Andre Fratto	NULL
nm1483827	Taran Davies	NULL
nm1483833	Brian Ging	1975
nm1483845	Naomi Wilson	NULL
nm1483852	Edwin Harris	NULL
nm1483867	Marshall Allman	1984
nm1483968	Stephen DeCordova	NULL
nm1484373	Raphael von Bargen	1977
nm1484486	Stephanie Raven	NULL
nm1484532	Jonathan M. Black	NULL
nm1484551	Ferran Monje	NULL
nm1484557	Stefan Raiser	NULL
nm1484589	Jennifer Derbin	NULL
nm1484682	Andrew Benker	NULL
nm1484737	Kenneth Stephens	NULL
nm1484839	Chris Barrett	1982
nm1484994	Greg Page	NULL
nm1485076	Rachel Allen	NULL
nm1485108	Julie Fletcher	NULL
nm1485268	Michael Dunne	NULL
nm1485279	Enrique DÃƒÂ­az	NULL
nm1485284	Jon Lee	NULL
nm1485290	Kevin Moore	NULL
nm1485412	Paul Frost	NULL
nm1485637	Numan Acar	1974
nm1485671	Jorgelina AlemÃƒÂ¡n	NULL
nm1485677	Hamdi Alkan	NULL
nm1485683	Burak Altay	1980
nm1485706	Gladys Angelie	NULL
nm1485773	Ashley Anne Ayer	NULL
nm1485787	Winston Bailey	NULL
nm1485804	Maya Banno	1996
nm1485826	Cheryl Bartlett	NULL
nm1485888	Nurul M. Berry	NULL
nm1485889	Rostislav Bershauer	NULL
nm1485897	Gustavo Bezek	NULL
nm1485906	Fatemeh Bijan	NULL
nm1485907	Zalkla Bijan	NULL
nm1485973	Huisman Boudewijn	NULL
nm1485993	Rendy Bragi	NULL
nm1486008	Randy Brien	NULL
nm1486025	Alejandro BruguÃƒÂ©s	1976
nm1486239	Brenda Cooney	NULL
nm1486332	Nathalie Delaunoy	NULL
nm1486353	Erik Desiderio	NULL
nm1486375	Molly Dickie	NULL
nm1486523	Ingrid Falaise	NULL
nm1486541	Shelaagh Ferrell	NULL
nm1486646	Mauricio GarcÃƒÂ­a T.	NULL
nm1486656	Joshua Gass	NULL
nm1486670	Lance Gewer	NULL
nm1486673	Mahmoud Gholami	NULL
nm1486712	AndrÃƒÂ¡s GondÃƒÂ¡r	NULL
nm1486721	Phil Gorn	NULL
nm1486754	Janusz Grzywacz	1947
nm1486867	Dick Herschberger	NULL
nm1486884	Olaf Hirschberg	NULL
nm1486911	Shahab Hosseini	1974
nm1486952	Jakob Ilja	NULL
nm1486958	Siri Ingul	NULL
nm1486960	Carlos Inzillo	NULL
nm1486963	Nurayendra Irwindo	NULL
nm1486987	Reza Jalali	NULL
nm1486994	Hyun-sung Jang	1970
nm1487063	Mitra Karagah	NULL
nm1487074	Molly Kasch	NULL
nm1487105	Fardin Khalatbari	NULL
nm1487163	Paul Kondo	NULL
nm1487281	Pablo LavÃƒÂ­n	NULL
nm1487344	GermÃƒÂ¡n LiÃƒÂ±ero	NULL
nm1487366	Enting Luc	NULL
nm1487401	Ali Reza Mahdaviyan	NULL
nm1487440	Tielenman Marijn	NULL
nm1487489	Luke McCabe	NULL
nm1487497	Hurt McDermott	NULL
nm1487568	Sohrab Mohammadi	NULL
nm1487608	Hannah Morrow	NULL
nm1487621	Jolanta Mrotek	1970
nm1487674	Necrophagia	NULL
nm1487678	MÃƒÂ³nica Nelte	NULL
nm1487688	Bret Nichols	NULL
nm1487693	Heekelaar Nico	NULL
nm1487788	Francine Pado	NULL
nm1487806	Sebastian Panneck	NULL
nm1487901	Martina Pille	NULL
nm1487951	Erin Leigh Price	NULL
nm1487997	Annabel Raftery	NULL
nm1488024	Mohammad Rasoulof	NULL
nm1488027	Celine Rattray	NULL
nm1488118	J. Martin Romualdez	NULL
nm1488121	CristiÃƒÂ¡n Rosales	NULL
nm1488201	NicolÃƒÂ¡s Salcman	NULL
nm1488221	Kirk Sanly	NULL
nm1488302	Ali Reza Shalikaran	NULL
nm1488369	Todd Slotten	NULL
nm1488465	Pamela Sturhoofd	NULL
nm1488525	Tatia	NULL
nm1488543	Dan Teodorescu	NULL
nm1488730	Thalaivasal Vijay	NULL
nm1488741	Antoine Vivas Denisov	NULL
nm1488755	Aldonza VÃƒÂ©lez	NULL
nm1488786	ZoÃƒÂ© Anna Weiland	1984
nm1488801	Fabienne Westhoff	NULL
nm1488837	Michael Wisser	NULL
nm1488884	Dogu YÃƒÂ¼cel	1977
nm1488899	Lourdes Zarate	NULL
nm1488930	Marcos de Cousandier	NULL
nm1489037	Gary Cairns	1980
nm1489063	Daniel Chernau	NULL
nm1489214	Nano Herrera	1940
nm1489251	Seong-hwang Jeon	NULL
nm1489270	Kyeong-ik Kim	NULL
nm1489637	Susana Baron	NULL
nm1489649	Olivia Bilson	NULL
nm1489668	Leah Cairns	1974
nm1489706	Amie Donegan	NULL
nm1489831	Miriam Lucia	NULL
nm1489893	Christina Pastor	1980
nm1489948	Jamie Sneider	NULL
nm1489979	Aidee Walker	1981
nm1490061	Oliver GlÃƒÂ¤ser	NULL
nm1490081	Alejandro Laso	NULL
nm1490087	Diego Navarro	NULL
nm1490111	Robert Krieg	NULL
nm1490123	James Wan	1977
nm1490726	Brett Ingram	NULL
nm1490811	Christopher Onyon	1979
nm1490949	Michel Litvak	NULL
nm1491119	Robert Maka	1963
nm1491262	Adam Daniel	NULL
nm1491278	Anne Lundgren	NULL
nm1491330	Fred Baker	NULL
nm1491418	Cheol Park	NULL
nm1491557	Michael Schorr	NULL
nm1491577	Patrick Murray	NULL
nm1491595	Hiroshi Ishikawa	1963
nm1491625	David Green	NULL
nm1491868	Fernando Vega	NULL
nm1491927	Jonathan Frank	NULL
nm1491957	Adurrazack Achmat	NULL
nm1492075	Ruslan Baltzer	NULL
nm1492100	Marta N. Bautis	NULL
nm1492104	Brian Burns Beardsley	NULL
nm1492137	Jerome Besson	NULL
nm1492308	Alejandro Canuch	NULL
nm1492378	Marc Chesterman	NULL
nm1492407	MoisÃƒÂ©s Augusto Coelho	NULL
nm1492426	John J. Cornetta	1964
nm1492484	Javier De Silvio	NULL
nm1492536	Hugo Dionisio	NULL
nm1492586	Oliverio Duhalde	1974
nm1492620	Dalia El Behairy	NULL
nm1492624	Andrea Elikir	NULL
nm1492676	Vitaly Fedko	NULL
nm1492784	Devon Gearhart	1995
nm1492814	Paolo Giommarelli	NULL
nm1492850	Juliette Gosselin	1991
nm1492922	KÃƒÂ¡roly Hajduk	1979
nm1492978	Amalia Herdt	1983
nm1492989	Sophie Hiet	NULL
nm1493023	Tommi Hourula	1976
nm1493098	Hathairat Jaroenchaichana	NULL
nm1493109	Nichole Jewell	NULL
nm1493150	Felix Kasper Kalypso	NULL
nm1493159	Karahkwaha:wi	NULL
nm1493163	Alex Karpovsky	NULL
nm1493182	Hyder Kazmi	NULL
nm1493262	Nino Koritnik	NULL
nm1493295	Alexander Krivonos	NULL
nm1493306	Nikolaay Krychtchouk	NULL
nm1493308	Marina Kucherova	NULL
nm1493310	Mark Kuechle	NULL
nm1493349	Neo Lam	NULL
nm1493388	Kung-Lok Lee	NULL
nm1493408	Grigory Libergal	NULL
nm1493443	Nick Lovato	NULL
nm1493598	Georgia Menides	1975
nm1493617	Smokey Miles	NULL
nm1493673	Alvin Mount	NULL
nm1493704	Nathalie Najem	NULL
nm1493734	Dirk Niemeier	NULL
nm1493816	Otti	NULL
nm1493828	Kevin Painchaud	NULL
nm1493893	Federico Peretti	1980
nm1493928	Tadej Pisek	NULL
nm1493969	Elmer Postle	NULL
nm1493970	Joze Potrebujes	NULL
nm1494101	Lotty Rosenfeld	NULL
nm1494129	Hyeon-kyeong Ryu	1983
nm1494301	Gillian Slovo	NULL
nm1494317	Iddo Soskolne	NULL
nm1494358	Ales Subic	NULL
nm1494481	Ubald Trnkoczy	NULL
nm1494493	Ipek Tuzcuoglu	1971
nm1494505	Natalia Ulrich	NULL
nm1494510	Irina Uralskaya	1960
nm1494530	Bart Van Langendonck	NULL
nm1494553	Kristel Verbeke	1975
nm1494624	Zoe Weizenbaum	1991
nm1494654	Thomas Wittenbecher	NULL
nm1494668	Shivram Yadav	NULL
nm1494686	Ahmed Yehia	NULL
nm1494699	Jong-heum Yun	NULL
nm1494728	Natalia Zheltukhina	NULL
nm1494749	Ruly de Francesco	NULL
nm1494818	Lawrence Michael Levine	NULL
nm1494861	Steve Abel	NULL
nm1494889	Edmund Bacon	1910
nm1494931	Nicholas Butler	NULL
nm1494947	Andrew Chalmers	NULL
nm1494966	Matthew Cornwell	NULL
nm1495342	Chris Roybal	NULL
nm1495441	Jon Eric Williams	NULL
nm1495469	Kathleen Aerts	1978
nm1495492	Sofia Bavas	NULL
nm1495495	Sarah Bellini	1992
nm1495528	Joanna Chou	NULL
nm1495541	Karen Damen	1974
nm1495545	Sarah Darmon	NULL
nm1495550	Diana Dearen	NULL
nm1495711	Lyn Owen	NULL
nm1495720	Teresa Peters	NULL
nm1495725	Mardi Potter	NULL
nm1495809	Eylem Yildiz	NULL
nm1495855	Erik Hollander	NULL
nm1495899	Doug Lloyd	1981
nm1495963	Christopher Pryor	NULL
nm1495965	Sarah Rotter	NULL
nm1495989	Filip MÃƒÂ­sek	NULL
nm1496046	Monika Nelte	NULL
nm1496051	Dan Polier	NULL
nm1496063	Scott Stamper	1964
nm1496225	Gabriela Iscovich	NULL
nm1496244	Lang Lang	1982
nm1496371	Erik Zabel	1970
nm1496534	Susana Gomes	NULL
nm1496657	Adam Mcclelland	NULL
nm1496735	Pierre-Paul Puljiz	NULL
nm1496811	Betsy C. Thompson	NULL
nm1496959	Jens KÃƒÂ¶rner	NULL
nm1496995	Bonnie Rodini	NULL
nm1497128	Eric Milano	NULL
nm1497175	Marcelo ViÃƒÂ±as	NULL
nm1497231	Melody Lui	NULL
nm1497243	Eiji Nonaka	1965
nm1497258	Rachel Stamper	NULL
nm1497265	Jennifer Weiner	1970
nm1497328	Jimmy Dunn	NULL
nm1497330	Tim Fields	1980
nm1497548	Jimmy Bennett	1996
nm1497556	Ian Cunningham	NULL
nm1497558	William Garcia	NULL
nm1497560	Mark Jenkins	NULL
nm1497562	Adam Johnson	NULL
nm1497680	Steve Lawson	NULL
nm1497709	Greg Perkins	NULL
nm1497752	Jared Turner	1978
nm1497781	Jennifer Bryan	NULL
nm1497839	Jennifer Morton	NULL
nm1497889	Alex Ochoa	NULL
nm1497921	John Griffiths	NULL
nm1497931	Mark Penney	1982
nm1497933	Aaron Platt	NULL
nm1497959	Vinay	NULL
nm1497968	Jason Buckley	1972
nm1497972	Simon Egan	NULL
nm1497973	Patrick Ford	NULL
nm1497992	Mike Pickering	NULL
nm1497995	Carlos Sandoval	NULL
nm1498004	Matthew Kaplan	NULL
nm1498023	Simon Pearce	NULL
nm1498025	Robert Randolph	1980
nm1498225	Andrew White	NULL
nm1498226	David White	NULL
nm1498344	George Webster	NULL
nm1498345	Frank Weiss	NULL
nm1498355	Ranjan Abraham	NULL
nm1498369	Samantha Aisling	1982
nm1498403	Anandakuttan	NULL
nm1498471	Eli Balce	NULL
nm1498493	Casey Barnhart	NULL
nm1498501	Carol Bash	NULL
nm1498505	Alain Bastide	NULL
nm1498527	Kathleen Belew	NULL
nm1498590	Jon Boatwright	NULL
nm1498599	Marcos Bonisson	NULL
nm1498618	Arnaud Boulin	NULL
nm1498663	Thalet Bukhari	NULL
nm1498690	Dusty Calfee	NULL
nm1498704	Mario CarcasÃƒÂ©s Amabile	NULL
nm1498740	SaÃƒÂ¯d Charrada	NULL
nm1498759	Jennifer Chiovitti	NULL
nm1498767	Mary Christmas	NULL
nm1498813	Jestyn Comyns	NULL
nm1498846	Elizabeth Croydon	NULL
nm1498849	Xavier DArthuys	NULL
nm1498852	Mino D.C.	NULL
nm1498875	Datta Dave	NULL
nm1498906	Lucienne Deschamps	NULL
nm1498909	Stephan Devassy	NULL
nm1498954	Liz DuChez	NULL
nm1499015	Vicente Espinosa	NULL
nm1499021	Alexander Etimov	NULL
nm1499028	Nicole Facciuto	1975
nm1499056	Gualberto Ferrer Bonne	NULL
nm1499226	Anthony E. Griffin	NULL
nm1499270	Ashley Patino	1979
nm1499303	Yoshie Hayasaka	1975
nm1499358	Ushio Higushi	NULL
nm1499377	PÃƒÂ¥l Hollender	1968
nm1499417	JÃƒÂ©ronimo Ibarra	NULL
nm1499427	Sunil Impress	NULL
nm1499517	Philip Kappaz	NULL
nm1499546	John F. Kerr	1968
nm1499585	Roland Kohler	NULL
nm1499593	Kongoh	NULL
nm1499641	Aldo Kumar	NULL
nm1499642	P.S. Kumar	NULL
nm1499650	Adam Kwiatek	NULL
nm1499656	Luis La Rosa Castellanos	NULL
nm1499687	Juli C. Lasselle	NULL
nm1499692	Toulouse Laudarque	NULL
nm1499701	Ian Leahy	NULL
nm1499730	Dana Leuth	NULL
nm1499738	Namgyal Lhamo	NULL
nm1499771	Tom Loncaric	NULL
nm1499807	Rebecca LÃƒÂ¸gstrup	NULL
nm1499851	Eduardo Flores Marini	NULL
nm1499921	Victor J. Melfa Jr.	NULL
nm1499940	Nic Mevoli	NULL
nm1499956	Federico Minetti	NULL
nm1499984	Moonriders	NULL
nm1499992	Misaki Mori	1981
nm1500027	Kamalan Narouli	NULL
nm1500086	Gustavo Obregon	NULL
nm1500146	Tita Parra	NULL
nm1500170	Alisha Penev	NULL
nm1500209	Pisso	NULL
nm1500215	Adam Plotch	NULL
nm1500249	Jeff Priskorn	1971
nm1500326	Raffaele Riconosciuto	NULL
nm1500365	Talia Rubel	NULL
nm1500448	Sabina Sciubba	NULL
nm1500472	Sinai Sganzerla	NULL
nm1500517	Penpak Sirikul	NULL
nm1500525	Adam Edward Skrine	NULL
nm1500530	Wojciech Smarzowski	1963
nm1500562	Richard Spierings	NULL
nm1500585	Anne Stebbins	NULL
nm1500638	Sasa Tabakovic	1981
nm1500658	Ari Taub	1965
nm1500662	Nina Tenge	NULL
nm1500697	Marisa Torrieri	NULL
nm1500713	Franco Trentalance	1964
nm1500788	Guilherme Vergueiro	NULL
nm1500889	Simon Wyndham	NULL
nm1500983	SÃƒÂ¡lvio do Prado	NULL
nm1500984	Teun op t Hoog	NULL
nm1501050	Jonah Bobo	1997
nm1501055	Brendon Boyd	1990
nm1501075	Junior Case	NULL
nm1501093	Dominic ColÃƒÂ³n	NULL
nm1501110	Steven Danneman	NULL
nm1501244	Nick Kalteis	NULL
nm1501263	Kenny Kwan	1980
nm1501265	Matt Lacy	NULL
nm1501310	Kenny McClure	NULL
nm1501313	Jon McPhalen	1962
nm1501374	Adam Rayner	NULL
nm1501448	Vladimir Strizhakov	NULL
nm1501452	Bill Swan	NULL
nm1501479	Michael Twigg	NULL
nm1501613	Jacquie Floyd	1975
nm1501616	Gentle Fritz	NULL
nm1501643	Miele Horgan	NULL
nm1501671	Pamela Knight	NULL
nm1501676	Sophia Lamar	NULL
nm1501677	Tara Lamberti	NULL
nm1501695	NatÃƒÂ¡lia Lorda	1976
nm1501705	Anny Mariano	NULL
nm1501718	Paola Mendoza	NULL
nm1501735	Diana Nogueira	NULL
nm1501939	Claudia Amber	NULL
nm1501958	Meredith Elson	NULL
nm1501960	George Evatt	NULL
nm1501965	Fabrice Gilbert	NULL
nm1502017	Kenith Burke	NULL
nm1502027	Mike Fonte	NULL
nm1502033	Ken Krasner	NULL
nm1502050	Luc Sicard	NULL
nm1502061	Raul de Souza	1934
nm1502092	Matt Golin	NULL
nm1502104	Ross Kauffman	NULL
nm1502109	Brian Meece	NULL
nm1502118	Nathalie Saint-Pierre	NULL
nm1502129	Christophe Alalof	NULL
nm1502139	Jean CondÃƒÂ©	NULL
nm1502149	Kim Halon	NULL
nm1502157	Lisa Lipscomb	NULL
nm1502161	P.C. Mohanan	NULL
nm1502172	Mario SolÃƒÂ­s	NULL
nm1502198	Sally Bankes	NULL
nm1502233	Al Cacioppo	NULL
nm1502515	Mikkel SchrÃƒÂ¸der Uldal	NULL
nm1502565	David Amaya	NULL
nm1502700	Brett Erskine	NULL
nm1502798	Phil Koerber	NULL
nm1502845	Anthony Masi	NULL
nm1503047	Annie Woods	NULL
nm1503072	Ryan Penney	1982
nm1503097	Ian Collie	NULL
nm1503136	Matthew Patner	NULL
nm1503159	Michael Steyaert	NULL
nm1503255	Tom Meshelski	NULL
nm1503390	Tony Montana	NULL
nm1503394	Susan West	NULL
nm1503395	Calvin Barnaby	NULL
nm1503401	Jonathan Caouette	1972
nm1503414	Dean Hapeta	NULL
nm1503423	Livandrea Knoki	NULL
nm1503426	Addie Land	1988
nm1503429	Guilied Lopez	NULL
