movieId,starName
RA22,s a
RA22,Peter Coyote
RAA10,Susan Sarandon
RAA10,Sam Sheppard
RAA10,Pahcoke
RAA10,Jason London
RAB10,Lina Basquette
RAB11,Lina Basquette
RAB12,Lina Basquette
RAB13,Lina Basquette
RAB14,Lina Basquette
RAC10,Burt Reynolds
RAC10,Jack Weston
RAC10,Raquel Welch
RAC10,Yul Brynner
RAC10,Tom Skerritt
RAC10,James McEachin
RAC20,Lorne Greene
RAC20,Richard Hatch
RAC20,Dirk Benedict
RAC20,Ray Milland
RAC20,Lew Ayres
RAC20,Jane Seymour
RAC20,Laurette Spang
RaH10,William Hurt
RaH10,Christine Lahti
RaH10,Charlie Korsmo
RaH10,Elizabeth Perkins
RaH10,Mandy Patinkin
RaH10,Adam Arkin
RaH15,Richard Harris
RaH15,Robert Duvall
RaH15,Shirley MacLaine
RaH15,Piper Laurie
RaH15,Sandra Bullock
RaI50,Errol Flynn
RaI50,Eve Gray
RaI50,Paul Graetz
RaI50,Molly Lamont
RaI50,Ellis Irving
RaK3,John Travolta
RaK3,Glynnis OConnor
RaK5,Olivia NewtonJohn
RaK5,Stockard Channing
RaK5,Eve Arden
RaK5,Frankie Avalon
RaK5,Joan Blondell
RaK5,Edd Byrnes
RaK5,Sid Caesar
RaK5,Aloce Ghostley
RaK5,Sha Na Na
RaK5,Jeff Conaway
RaK5,Barry Pearl
RaK5,Michael Tucci
RaK7,Brooke Shields
RaK7,Christopher Atkins
RaK7,Leo McKern
RaK7,William Daniels
RaK8,Daryl Hannah
RaK8,Valerie Quinnessen
RaK8,Peter Gallagher
RaK9,C. Thomas Howell
RaK9,Jamie Lee Curtis
RaK9,Patrick Swayze
RaK9,s a
RaK9,Troy Donahue
RaK10,Paul Reubens
RaK10,s a
RaK10,s a
RaK12,Lynn Redgrave
RaK12,Jesse Birdsall
RaK12,Helena Bonham Carter
RaK12,s a
RaK12,John Gielgud
RaK12,Peter Cook
RaK15,Rick Moranis
RaK15,Daniel Shalikar
RaK15,Joshua Shalikar
RaK15,Marcia Strassman
RaK15,Jared Rushton
RaK15,Lloyd E. Bridges
RaK15,Ken Russell
RaK15,Keri Rissell
RAl20,Carol Linley
RAl20,Jeanette Nolan
RAl20,Vince Edwards
RAl20,Stephen Joyce
RAl20,Rusty Lane
RAl20,Frank Marlowe
RAl50,Robert Duvall
RAl50,James Caan
RAl50,Barbara Baxley
RAl50,Steve Ihnat
RAl50,Ted Knight
RAl55,Jean Simmons
RAl55,John Forsythe
RAl55,Shirley Jones
RAl55,Lloyd Bridges
RAl55,Theresa Wright
RAl55,Nanette fabray
RAl55,Bobby Darin
RAl55,Tina Louise
RAl56,Donald Sutherland
RAl56,Elliott Gould
RAl56,Tom Skerritt
RAl56,Sally Kellerman
RAl56,Robert Duvall
RAl56,Jo Ann Pflug
RAl56,Rene Auberjonois
RAl56,Roger Bowen
RAl56,Gary Burghoff
RAl56,David Arkin
RAl56,Kim Atwood
RAl56,John Schuck
RAl62,Sally Kellerman
RAl62,Bud Cort
RAl62,Michael Murphy
RAl62,Shelley Duvall
RAl62,Stacy Keach
RAl62,Jennifer Salt
RAl62,William Windom
RAl62,Margaret Hamilton
RAl62,Rene Auberjonois
RAl68,Warren Beatty
RAl68,Julie Christie
RAl68,Rene Auberjonois
RAl68,Shelley Duvall
RAl68,John Schuck
RAl69,Susannah York
RAl69,Rene Auberjonois
RAl69,Marcel Bozuffi
RAl69,Hugh Millais
RAl69,Cathryn Harrison
RAl70,Elliott Gould
RAl70,Nina vanPallandt
RAl70,Sterling Hayden
RAl70,Mark Rydell
RAl70,Henry Gibson
RAl70,David Arkin
RAl71,Shelley Duvall
RAl71,Louise Fletcher
RAl71,Keith Carradine
RAl71,John Schuck
RAl71,Bert Remsen
RAl71,Tom Skerritt
RAl72,Elliott Gould
RAl72,George Segal
RAl72,Gwen Welles
RAl72,Ann Prentiss
RAl72,Joseph Walsh
RAl72,Barbara Ruick
RAl73,David Arkin
RAl73,Barbara Baxley
RAl73,Richard Baskin
RAl73,Ned Beatty
RAl73,Karen Black
RAl73,Ronee Blakley
RAl73,Keith Carradine
RAl73,Geraldine Chaplin
RAl73,Julie Christie
RAl73,Robert Doqui
RAl73,Shelley Duvall
RAl73,Henry Gibson
RAl73,Scott Glenn
RAl73,Jeff Goldblum
RAl73,Elliott Gould
RAl73,Barbara Harris
RAl73,Michael Murphy
RAl73,Shirley Jones
RAl73,Allan Nicholls
RAl73,Rod Steiger
RAl73,Lily Tomlin
RAl73,Christina Raines
RAl73,Gwen Welles
RAl73,Keenan Wynn
RAl74,Paul Newman
RAl74,Joel Grey
RAl74,Kevin McCarthy
RAl74,Bert Remsen
RAl74,Burt Lancaster
RAl74,Geraldine Chapman
RAl74,Harvey Keitel
RAl74,Frank Kaquitts
RAl74,Will Sampson
RAl75,Shelley Duvall
RAl75,Sissy Spacek
RAl75,Janice Rule
RAl76,Carol Burnett
RAl76,Pat McCormick
RAl76,Amy Stryker
RAl80,Robin Williams
RAl80,Shelley Duvall
RAl85,Sandy Dennis
RAl85,Karen Black
RAl85,Cher
RAl85,Sudie Bond
RAl85,Kathy Bates
RAl85,Marta Heflin
RAl85,Mark Patton
RAl87,Matthew Modine
RAl87,Michael Wright
RAl87,Mitchell Lichtenstein
RAl87,David Alan Grier
RAl87,Guy Boyd
RAl87,George Dzunda
RAl88,Philip Baker Hall
RAl90,Tim Roth
RAl90,Paul Rhys
RAl90,JeanPierre Cassel
RAl90,Wladimir Yourdanoff
RAl90,Johanne terSteege
RAl90,Hans Kesting
RAl90,Jip Wijngaarden
RAl90,Bernadette Giraurd
RAl93,Tim Robbins
RAl93,Vincent dOnofrio
RAl93,Peter Gallagher
RAl93,Greta Scacchi
RAl93,Dean Stockwell
RAl93,Richard E. Grant
RAl93,Fred Ward
RAl93,Whoopie Goldberg
RAl93,Lyle Lovett
RAl93,Randall Batinkoff
RAl93,Cher
RAl93,Jack Lemmon
RAl93,Nick Nolte
RAl93,Anjelica Huston
RAl93,Burt Reynolds
RAl93,Bruce Willis
RAl93,Lilie Tomlin
RAl93,Susan Sarandon
RAl93,Julia Roberts
RAl93,Andie McDowell
RAl93,s a
RAl93,Dina Merrill
RAl93,Dustin Hoffman
RAl93,Brion James
RAl93,Cynthia Stevenson
RAl93,Dean Stockell
RAl93,Angela Hall
RAl93,Richard E. Grant
RAl93,Tim Robbins
RAl93,Peter Gallagher
RAl93,Buck Henry
RAl95,Bruce Davison
RAl95,Andie MacDowell
RAl95,Zane Cassidy
RAl95,Jennifer Jason Leigh
RAl95,s a
RAl95,Mathew Modine
RAl95,Julianne Moore
RAl95,Lily Tomlin
RAl95,Tom Waits
RAl95,Madeleine Stowe
RAl95,Tim Robbins
RAl95,Lyle Lovett
RAl95,Anne Archer
RAl95,Jack Lemmon
RAl95,Lori Singer
RAl95,Annie Ross
RAl98,Sophie Loren
RAl98,Marcello Mastroianni
RAl98,Forest Whitaker
RAl98,Lauren Bacall
RAl98,Tim Robbins
RAl98,Julia Roberts
RAl104,Glenn Close
RAl104,Julianne Moore
RAl104,Charles S. Dutton
RAl104,Patricia Neal
RAl104,Ned Beatty
RAl104,Lyle Lovett
RAl104,Chris ODonnell
RAl104,Liv Tyler
RAl104,Courtney B. Vance
RAl104,Matt Malloy
RAl104,Donald Moffat
RAl104,Nancy Nash
RAl106,Michael Gambon
RAl106,Kristin Scott Thomas
RAl106,Maggie Smith
RAl106,Stephen Fry
RAl106,sa
RAl106,sa
RAl106,sa
RAl106,sa
RAl106,sa
RAl106,sa
RAl106,sa
RAl106,sa
RAl106,sa
RAl106,sa
RAl106,sa
RAl106,sa
RaM10,Edward James Olmos
RaR10,Chiara Mastroianni
RaR10,Melvin Poupaud
RaR10,Marcello Mastroianni
RaR12,Ann Poirot
RaR12,William Baldwin
RaR12,Ann Parillaud
RaR12,William Baldwin
RaR12,Graham Greene
RaR12,Lee Ann Fleck
RaR13,s a
RaR13,Catherine Deneuve
RaR13,Emmanuelle Beart
RaR13,MarieFrance Pisier
RAs10,Terry-Thomas
RAs10,Athene Seyler
RAs10,Hattie Jacques
RAs10,s a
RAs10,Billie Whitelaw
RaT1,Carol Marsh
RaT1,David Tomlinson
RaT1,Mervyn Johns
RaT1,Peter Hammond
RaT1,Jimmy Edwards
RaT1,Richard Hearne
RaT1,John Pertwee
RaT1,TerryThomas
RaT1,Howard Caine
RaT9,David Niven
RaT9,Glynis Johns
RaT9,George Coulouris
RaT9,Barry Jones
RaT9,Kenneth More
RaT9,Noel Purcell
RaT9,Bernard Lee
RaT9,Jeremy Spenser
RaT16,Brigitte Bardot
RaT16,Dirk Bogarde
RaT16,Brenda deBanzie
RaT16,James Robertson Justice
RaT16,Maurice Denham
RaT16,Michael Medwin
RaT16,George Coulouris
RaT21,Dirk Bogarde
RaT21,Muriel Pavlow
RaT21,James Robertson Justice
RaT22,Dirk Bogarde
RaT26,Kenneth Moore
RaT26,Taine Ely
RaT26,Barry Jones
RaT26,Faith Brook
RaT26,Brenda deBanzie
RaT26,Duncan Lamont
RaT26,James Hayter
RaT26,Michael Goodliffe
RaT26,Reginald Beckwith
RaT30,Michael Craig
RaT30,Mary Peach
RaT30,Brenda deBanzie
RaT30,James Robertson Justice
RaT30,Roland Culver
RaT30,Liz Fraser
RaT30,Charles Heslop
RaT36,Richard Johnson
RaT38,Richard Johnson
RaT42,Hywel Bennett
RaT42,Elke Sommer
RaT42,Britt Ekland
RaT42,Denholm Elliott
RaT42,Tracy Reed
RaT46,Denholm Elliott
RaT46,Elke Sommer
RaT46,Vincent Price
RaT46,Milo OShea
RaT46,Julie Ege
RaT46,George Couloris
RAu10,Ann Michele
RAu10,Patricia Haines
RAu40,Robert Vaughn
RAu40,David McCallum
RaW2,Douglas Fairbanks~sr
RaW2,Julanna Johnston
RaW2,Snitz Edwards
RaW2,Charles Belcher
RaW2,Anna May Wong
RaW2,Etta Lee
RaW2,Brandon Hurst
RaW2,Sojin
RaW2,sr
RaW20,Dolores DelRio
RaW20,Victor McLaglen
RaW24,Gloria Swanson
RaW44,Elissa Landi
RaW44,Laurence Olivier
RaW44,Lionel Barrymore
RaW47,George Raft
RaW47,Wallace Beery
RaW47,Pert Kelton
RaW47,Jackie Cooper
RaW47,Fay Wray
RaW47,Herman Bing
RaW59,Humphrey Bogart
RaW59,Jimmy Cagney
RaW59,Jeffrey Lynn
RaW59,Gladys George
RaW59,Frank McHugh
RaW59,Paul Kelley
RaW59,Elizabeth Risdon
RaW59,Pricilla Lane
RaW59,Jeffrey Lynn
RaW59,Edward Keane
RaW59,Joseph Sawyer
RaW59,Joseph Crehan
RaW59,George Meeker
RaW59,John Hamilton
RaW59,Robert Elliott
RaW59,Eddie Chandler
RaW59,Abner Biberman
RaW59,Vera Lewis
RaW59,Elliott Sullivan
RaW59,Bert Hanlon
RaW59,Murray Alper
RaW59,Dick Wessel
RaW59,George Humbert
RaW59,Ben Weldon
RaW61,George Raft
RaW61,Humphrey Bogart
RaW61,Alan Hale
RaW61,Ida Lupino
RaW61,Ann Sheridan
RaW61,George Tobias
RaW61,Gale Page
RaW61,Henry ONeill
RaW61,Roscoe Karns
RaW61,John Litel
RaW61,Paul Hurst
RaW61,John Ridgely
RaW61,George Lloyd
RaW61,Joyce Compton
RaW61,Charles Wilson
RaW62,Humphrey Bogart
RaW62,Ida Lupino
RaW62,Joan Leslie
RaW62,Alan Curtis
RaW62,Artthur Kennedy
RaW62,Henry Hull
RaW62,Henry Travers
RaW63,Errol Flynn
RaW63,Olivia deHavilland
RaW63,Arthur Kennedy
RaW63,Sydney Greenstreet
RaW63,Charles Grapwin
RaW63,Anthony Quinn
RaW63,Sidney Greenstreet
RaW63,Gene Lockhart
RaW63,Stanley ridges
RaW63,John Litel
RaW63,Walter Hampden
RaW63,Regis Toomey
RaW63,Hattie mcDaniel
RaW64,Jimmy Cagney
RaW64,Olivia deHavilland
RaW64,Rita Hayworth
RaW64,Alan Hale
RaW64,George Tobias
RaW64,Jack Carson
RaW64,Una OConnor
RaW64,George Reeves
RaW65,Marlene Dietrich
RaW65,Edward G. Robinson
RaW65,George Raft
RaW66,Errol Flynn
RaW66,Alan Hale
RaW66,Ronald Reagan
RaW66,Nancy Coleman
RaW66,Raymond Massey
RaW66,Arthur Kennedy
RaW66,Ronald Sinclair
RaW66,Albert Basserman
RaW66,Sig Rumann
RaW66,Ilka Gruning
RaW66,Pat OMoore
RaW67,Errol Flynn
RaW72,Ida Lupino
RaW72,Robert Alda
RaW72,Andrea King
RaW72,Martha Vickers
RaW72,Bruce Bennett
RaW72,Alan Hale
RaW73,Dennis Morgan
RaW73,Dorothy Malone
RaW73,Janis Paige
RaW73,Don Defore
RaW73,Ben Blue
RaW74,Jimmy Cagney
RaW77,Gary Cooper
RaW77,Max Steiner
RaW78,Richard Newton
RaW78,Linda Darnell
RaW78,William Bendix
RaW78,Keith Andes
RaW78,Torin Thatcher
RaW78,Irene Ryan
RaW78,Alan Mowbray
RaW78,Shelton Knaggs
RaW78,Richard Egan
RaW78,Anthony Caruso
RaW78,Jack Lambert
RaW80,Rock Hudson
RaW81,Gerard Oury
RaW82,Van Heflin
RaW82,Aldo Ray
RaW82,Mona Freeman
RaW82,Dorothy Malone
RaW82,Raymond Massey
RaW82,Nancy Olson
RaW82,James Whitney
RaW82,Tab Hunter
RaW82,Anne Francis
RaW82,William Campbell
RaW85,Clark Gable
RaW85,Yvonne deCarlo
RaW85,Sidney Poitier
RaW85,Efren Zimbalist~jr.
RaW85,Patric Knowles
RaW85,Rex Reason
RaW85,Torin Thatcher
RaW85,Andrea King
RBa12,Kim Basinger
RBa12,Gabriel Byrne
RBa12,Brad Pitt
RBB10,Renee Taylor
RBB10,Joe Bologna
RbC1,Robert Mitchum
RbC1,Keye Luke
RbC1,Richard Egan
RbC1,Leslie Nielsen
RbC1,Bradford Dillman
RbC10,Bruce Lee
RbC10,John Saxon
RbC10,Jim Kelly
RbC10,Ahna Capri
RbC20,Joe Don Baker
RbC20,Hope Alexander-Wells
RbC28,Patricia Neal
RbC28,Bobby Darin
RbC28,Cloris Leachman
RbC28,Ron Howard
RbD3,Arnold Johnson
RbD3,Laura Greene
RbD3,Stan Gottlieb
RbD3,Antonio Fargas
RbD3,Alan Arbus
RbD3,Alan Abel
RbD3,Alan Garfield
RbD3,David Kirk
RbD3,Mel Brooks
RbD3,Robert Downey
RbD3,George Marshall
RbD3,Spunky-Funk Johnson
RbD3,Pepi Hermine
RbD3,Ruth Hermine
RbD10,Albert Henderson
RbD10,Allan Arbus
RbD10,Michael Sullivan
RbD10,Luana Anders
RbD10,Herve Villechaize
RBe1,Jeff bridges
RBe2,Art Carney
RBe2,Lily Tomlin
RBe2,Eugene Roche
RBe2,Bill Macy
RBe2,Joanne Cassidy
RBe2,Howard Duff
RBe2,John Considine
RBe3,Dustin Hoffman
RBe3,Meryl Streep
RBe3,Justin Henry
RBe3,Jane Alexander
RBe3,Howard Duff
RBe5,Roy Scheider
RBe5,Meryl Streep
RBe5,Jessica Tandy
RBe5,Sara Botsford
RBe5,Josef Somner
RBe5,Joe Grifasi
RBe6,John Malkovich
RBe6,Danny Glover
RBe6,Lindsay Crouse
RBe6,Ed Harris
RBe6,Amy Madigan
RBe6,Sally Field
RBe12,Loren Dean
RBe12,Nicole Kidman
RBe12,Dustin Hoffman
RBe12,Moira Kelly
RBe12,Steven Hill
RBe15,Paul Newman
RBe15,Bruce Willis
RBe15,Jessica Tandy
RBe15,Melanie Griffith
RBe15,Gene Saks
RBe19,Paul Newman
RBe19,Gene Hackman
RBe19,Susan Sarandon
RBe19,Reese Witherspoon
RBe19,Liev Schreiber
RBe19,Margo Martindale
RBe19,Stockard Channing
RBe19,James Garner
RBe19,Giancarlo Esposito
RBe19,J.Emmet Walsh
RBe19,John Spencer
RbG10,Kenneth Tobin
RbG10,Donald Curtis
RbG10,Faith Domergue
RbH10,JeanClaude vanDamme
RbH10,Rosanna Arquette
RbH10,Kieran Culkin
RbH10,Ted Levine
RbH10,Joss Ackland
RBi10,Niholas Cage
RBi10,Jennifer Beals
RBi10,Maria Conchita Alonso
RBi10,Elizabeth Ashley
RBi10,Bob Lujan
RBl10,Leslie Gilb
RBl10,Rainbeaux Smith
RBl10,Richard Blackburn
RbM1,Peter Falk
RbM1,Alec Guiness
RbM1,Peter Sellers
RbM1,Truman Capote
RbM1,Estelle Winwood
RbM1,Elsa Lanchester
RbM1,Eileen Brennan
RbM1,James Coco
RbM1,David Niven
RbM1,Maggie Smith
RbM1,Nancy Walker
RbM10,James Caan
RbM10,Marsha Mason
RbM10,Valerie Harper
RbM10,Joseph Bologna
RBn10,Craig Russell
RBn10,Hollis McLaren
RbR1,Rob Reiner
RbR1,Christopher Guest
RbR1,Harry Shearer
RbR1,Michael McKean
RbR1,Paul Benedict
RbR1,Patrick MacNee
RbR1,Billy Crystal
RbR1,Fred Willard
RbR1,Ed Begley~jr.
RbR1,Howard Hesseman
RbR1,Paul Shaffer
RbR1,Gloria Gifford
RbR2,River Phoenix
RbR3,Cary Elwes
RbR3,Mandy Patinkin
RbR3,Chris Sarandon
RbR3,Christopher Guest
RbR3,Wallace Shawn
RbR3,Andre theGiant
RbR3,Fred Savage
RbR3,Robin Wright
RbR3,Peter Falk
RbR3,Peter Cook
RbR3,Mel Smith
RbR3,Billy Crystal
RbR3,Carol Kane
RbR3,Anne Dyson
RbR3,Willoughby Gray
RbR10,Billy Crystal
RbR10,Meg Ryan
RbR10,Bruno Kirby
RbR10,Carrie Fisher
RbR10,Harley Kozak
RbR12,James Caan
RbR12,Kathy Bates
RbR12,Frances Sternhagen
RbR12,Richard Farnsworth
RbR12,Lauren Bacall
RbR14,Tom Cruise
RbR14,Jack Nicholson
RbR14,Demi Moore
RbR14,s a
RbR14,s a
RbR14,J.A. Preston
RbR14,Michael deLeon
RbR17,Michael Douglas
RbR17,Annette Bening
RbR17,Ellen Wade
RbR17,Michael J.\ Fox
RbR17,David Paymar
RbR17,Martin Sheen
RbR17,Nina
RbR17,Samantha Mathis
RbR17,Wendie Malick
RbR17,Anna Devere Smith
RbR17,Richard Dreyfuss
RbR17,s a
RbR17,John Mahoney
RbR18,s a
RbR18,James Wood
RbR18,Alec Baldwin
RbR18,Whoopie Goldberg
RbR22,Bruce Willis
RbR22,Michelle Pfeiffer
RbR22,s a
RbR22,s a
RBS15,Gene Tierney
RBS15,Tyrone Power
RBS15,Reginald Gardiner
RBS15,Arleen Wheelan
RBS15,Lucile Watson
RBS15,Gene Lockhart
RBS15,Porter Hall
RBS15,Taylor Holmes
RBt6,Richard Attenborough
RBt6,Robert Flemyng
RBt6,Cecil Trouncer
RBt6,Sheila Sim
RBt6,Bernard Miles
RBt6,Joan Hickson
RBt17,Peter Sellers
RBt17,Goldie Hawn
RBt17,Diana Dors
RBt17,Tony Britton
RBt17,Nicky Henson
RBt17,John Comer
RBt17,Judy Campbell
Rbt20,Richard Harris
RBt20,Karen Black
RBt20,Martin Landau
RBt20,Dennis Christopher
RBu10,Jim Dale
RBu10,Jim Dale
RBu10,Jim Dale
RBu10,Karen Valentine
RBu10,Don Knotts
RBu10,Jack Elam
RBu15,James Brolin
RBu15,Cliff Gorman
RBu15,Richard Castellano
RBu20,Tim Matheson
RBu20,Stephen Furst
RBu20,Jennifer Runyon
RBu20,James B. Sikking
RBu20,John Hillerman
RbW10,Shannon Dougherty
RBx10,Benoit Poolvoorde
RBx10,Andre Borzei
RBx10,Remy Belvaux
RC9,Rene Lefevre
RC9,Annabella
RC10,Raymond Cordy
RC10,Henri Marchand
RC10,Rolla France
RC10,Paul Olivier
RC12,Max Dearly
RC12,s a
RC13,Robert Donat
RC13,Jean Parker
RC13,Elsa Lanchester
RC13,Eugene Palette
RC16,Fredric March
RC16,Veronica Lake
RC16,Cecil Kellaway
RC16,Robert Benchley
RC16,Susan Hayward
RC16,Elizabeth Patterson
RC16,Robert Warwick
RC18,Dick Powell
RC18,Linda Darnell
RC18,Jack Oakie
RC18,John Philliber
RC18,Edgar Kennedy
RC18,Ed Brophy
RC18,George Cleveland
RC18,Sig Rumann
RC19,Barry Fitzgerald
RC19,Walter Huston
RC19,Louis Hayward
RC19,Judith Anderson
RC19,June Duprez
RC19,Roland Young
RC19,Mischa Auer
RC19,Richard Haydn
RC19,C.Aubrey Smith
RC19,Queenie Leonard
RC19,Harry Thurston
RC20,Maurice Chevalier
RC21,Michel Simon
RC21,Gerard Philipe
RC21,Raymond Cordy
RC21,Nicole Besnard
RC21,Gaston Modot
RC21,Paolo Stoppa
RC22,Gerard Philipe
RC22,s a
RcB1,Cary Grant
RcB1,Jose Ferrer
RcB1,Signe Hasso
RcB1,Paula Raymond
RcB1,Roman Navarro
RcB1,Antonio Moreno
RcB1,Leon Ames
RcB1,Gilbert Roland
RcB3,Humphrey Bogart
RcB3,Kim Hunter
RcB3,Ethel Barrymore
RcB3,Ed Begley
RcB3,Paul Stewart
RcB3,Warren Stevens
RcB3,Martin Gabel
RcB3,Joe deSantis
RcB3,Audrey Christie
RcB3,Jim Backus
RcB3,Joyce McKenzie
RcB3,Fay Baker
RcB5,Van Johnson
RcB5,Eva Gobor
RcB5,Elizabeth Taylor
RcB5,Roger Moore
RcB5,Kurt Kaszner
RcB5,Donna Reed
RcB5,George Dolenz
RcB5,Walter Pidgeon
RcB8,Vic Morrow
RcB8,Sidney Poitier
RcB8,Glenn Ford
RcB8,Anne Francis
RcB8,Jamie Farr
RcB8,Allison Hayes
RcB13,Elizabeth Taylor
RcB13,Burl Ives
RcB13,Paul Newman
RcB13,Jack Carson
RcB13,Judith Anderson
RcB13,Madelaine Sherwood
RcB13,Larry Gates
RcB14,Burt Lancaster
RcB14,Jean Simmons
RcB14,Arthur Kennedy
RcB14,Shirley Jones
RcB14,Dean Jagger
RcB14,Edward Andrews
RcB14,Arthur Kennedy
RcB14,Patti Page
RcB14,John McIntire
RcB14,Rex Ingram
RcB14,Hugh Marlowe
RcB14,Philip Ober
RcB15,Geraldine Page
RcB15,Paul Newman
RcB15,Rip Torn
RcB16,Peter OToole
RcB16,James Mason
RcB16,Eli Wallach
RcB16,Paul Lukas
RcB16,Jack Hawkins
RcB16,Daliah Lavi
RcB16,Curt Jurgens
RcB16,Akim Tamiroff
RcB16,Juzo Itami
RcB17,Burt Lancaster
RcB17,Lee Marvin
RcB17,Robert Ryan
RcB17,Jack Palance
RcB17,Ralph Bellamy
RcB17,Claudia Cardinale
RcB17,Woody Strode
RcB18,Robert Blake
RcB18,Scott Wilson
RcB18,John Forsythe
RcB25,Gene Hackman
RcB25,Candice Bergen
RcB25,James Coburn
RcB25,Jan-Michael Vincent
RcB25,Ian Bannen
RcB25,Ben Johnson
RcB30,Diane Keaton
RcB30,Tuesday Weld
RcB30,William Atherton
RcB30,Richard Kiley
RcB30,Richard Gere
RcB30,Alan Feinstein
RcB30,Tom Berenger
RcB30,Priscilla Pointer
RcB30,LeVar Burton
RcB40,Sean Connery
RcB40,Katharine Ross
RcB40,Robert Conrad
RcB40,George Grizzard
RcB40,Henry Silva
RcB40,Hardy Kruger
RcB40,Leslie Nielsen
RcB40,John Saxon
RcB40,G.D. Spradlin
RcB40,Rosalind Cash
RcB40,Ron Moody
RcB40,Robert Webber
RcB40,Dean Stockwell
RcB40,Cherry McClain
RcB40,Tony March
RcB40,Marianne Marks
RcB40,Jeffrey Wheat
RcB40,Joseph Whipp
RcB40,Tom McFadden
RcB40,Jennifer Jason Leigh
RcB40,Alexander Zale
RcF10,Gino Cervi
RcF12,Vittorio Gassman
RcF20,Gianne Maria Canale
RcF20,Gianne Maria Canale
RcF20,Gianne Maria Canale
RcF26,Steve Reeves
RcF26,Renato Baldini
RcF26,Scilla Gabel
RcF26,Georgia Moll
RcF26,Nikola Popovic
RcF30,Robert Flemyng
RcF30,Barbara Steele
RcF30,Harriet Medin
RcF30,Montgomery Glen
RcF30,Maria Therese Vianello
RcF30,Spencer Williams
RcF34,Meynier
RcF34,Rosemarie Dexter
RCh10,Patrick Stewart
RCh10,Brenda Ficker
RCh10,Vincent Kartheiser
RCh10,Brad Whitford
RCh10,Matt Craven
RCj10,Pablo Ferrez
RCj10,Hugo Stiglitz
RCj11,Jennifer Ashley
RCj11,Susan George
RCj11,Hugo Stiglitz
RCj11,Pablo Ferrez
RCj11,Fiona Lewis
RCj20,Stuart Whitman
RCj20,Bradford Dillman
RCj20,Joseph Cotten
RCj20,John Ireland
RCj20,Gene Barry
RCj20,Yvonne deCarlo
RCj20,Jennifer Ashley
RCj20,Pablo Ferrez
RCj20,Hugo Stiglitz
RCl4,Jean Gabin
RCl4,Isa Miranda
RCl4,Vera Taichi
RCl5,Brigitte Fossey
RCl5,Georges Poujouly
RCll0,Alain Delon
RCl13,Gert Frobe
RCl13,Billy Frick
RCl13,JeanPaul Belmondo
RCl13,Orson Welles
RCm10,Alan Vint
RCm10,Cheryl Waters
RCm10,Geoffrey Lewis
RCm10,Joan Blackman
RCm10,Jesse Vint
RCm10,Max Baer
RCm15,Nick Nolte
RCm15,Don Johnson
RCm15,Robin Mattson
RCm15,Robert Viharo
RCm15,Eugene Daniels
RCn10,Robert Hays
RCn10,John Gielgud
RCn10,Jim Dale
RCn10,Pamela Stephenson
RCn30,Jason Scott Lee
RCn30,Lauren Holly
RCn30,Michael Learned
RCn30,Robert Wagner
RCn30,John Cheung
RCn36,Sean Connery
RCn39,Sylvester Stallone
RCn39,Amy Brenneman
RCo3,Marie Windsor
RCo3,Carole Matthews
RCo3,Beverly Garland
RCo3,Jil Jarmyn
RCo3,Touch Connors
RCo3,Susan Cummings
RCo4,Lee VanCleef
RCo9,Jack Nicholson
RCo11,Richard Garland
RCo11,Pamela Duncan
RCo11,Russell Johnson
RCo11,Mel Welles
RCo11,Ed Nelson
RCo14,Charles bronson
RCo14,Susan Cabot
RCo14,Maury Amsrdam
RCo14,Barboura Morris
RCo14,Frank deCova
RCo14,Jack Lambert
RCo14,Wally Campo
RCo15,Steve Cochran
RCo15,Lita Milan
RCo15,Lili St.Cyr
RCo15,Yvette Wickers
RCo15,Grant Withers
RCo15,Celia Lovsky
RCo15,Robert Strauss
RCo23,Susan Cabot
RCo23,Anthony Eisley
RCo23,Barboura Morris
RCo23,Michael Mark
RCo23,Bruno VeSota
RCo24,Dick Miller
RCo24,s a
RCo24,Barbara Morris
RCo24,Anthony Carbone
RCo24,Ed Nelson
RCo24,Bert Convy
RCo26,Vincent Price
RCo26,Myrna Fahet
RCo26,Mark Damon
RCo26,Harry Ellerbe
RCo27,Jonathan Hare
RCo27,Mel Welles
RCo27,Dick Miller
RCo27,Jackie Joseph
RCo27,Jack Nicholson
RCo27,Gravis Mushnik
RCo30,Vincent Price
RCo30,Barbara Steele
RCo30,John Kerr
RCo32,Ray Milland
RCo34,Vincent Price
RCo34,Maggie Pr.
RCo34,s a
RCo34,Peter Lorre
RCo34,Debra Paget
RCo34,Vincent Price
RCo34,Wally Campo
RCo34,Basil Rathbone
RCo34,Vincent Price
RCo34,Debra Paget
RCo34,Rilke Mathews
RCo34,Jack Nicholson
RCo35,Vincent Price
RCo35,Michael Pate
RCo35,Joan Freeman
RCo35,Sandra Knight
RCo36,Vincent Price
RCo36,Peter Lorre
RCo36,Boris Karloff
RCo36,Hazel Court
RCo36,Jack Nicholson
RCo37,Jack Nicholson
RCo37,Boris Karloff
RCo37,Sandra Knight
RCo37,Dick Miller
RCo37,Jonathan Haze
RCo38,Vincent Price
RCo38,Vincent Price
RCo38,Debra Paget
RCo38,Lon Chaney~jr.
RCo38,Milton Parsons
RCo38,Elisha Cook~jr.
RCo38,Leo Gordon
RCo38,Barbara Morris
RCo38,Bruno VeSota
RCo41,Vincent Price
RCo43,Vincent Price
